Gravity:,X,,,,,,
Grid #,Type,X[m],Y[m],Z[m],RX[rad],RY[rad],Rz[rad]
100182,G,3.6984E-04,-4.6755E-06,6.8513E-08,1.5222E-06,-3.6321E-06,-7.0429E-05
100183,G,3.6808E-04,-4.6672E-06,2.9671E-08,1.5391E-06,-2.7697E-06,-7.0291E-05
100184,G,2.7803E-04,2.3043E-06,2.1383E-06,-3.4087E-06,3.9294E-05,-7.1810E-05
100185,G,3.6632E-04,-4.6595E-06,-8.8577E-09,1.4993E-06,-1.8636E-06,-7.0150E-05
100186,G,2.7965E-04,2.2902E-06,2.0545E-06,-3.1493E-06,3.7789E-05,-7.1516E-05
100187,G,2.8127E-04,2.2778E-06,1.9758E-06,-2.9984E-06,3.6353E-05,-7.1247E-05
100188,G,3.6455E-04,-4.6524E-06,-4.6972E-08,1.5000E-06,-9.9576E-07,-7.0025E-05
100189,G,3.6279E-04,-4.6457E-06,-8.4615E-08,1.4628E-06,-1.2673E-07,-6.9904E-05
100190,G,2.8291E-04,2.2670E-06,1.9018E-06,-2.7873E-06,3.5013E-05,-7.1006E-05
100191,G,3.6102E-04,-4.6396E-06,-1.2173E-07,1.4539E-06,7.2630E-07,-6.9791E-05
100192,G,2.8455E-04,2.2575E-06,1.8322E-06,-2.6544E-06,3.3757E-05,-7.0787E-05
100193,G,3.5924E-04,-4.6339E-06,-1.5828E-07,1.4189E-06,1.5632E-06,-6.9686E-05
100194,G,2.8620E-04,2.2491E-06,1.7665E-06,-2.4845E-06,3.2573E-05,-7.0589E-05
100195,G,3.5747E-04,-4.6289E-06,-1.9424E-07,1.4040E-06,2.3913E-06,-6.9587E-05
100196,G,2.8785E-04,2.2416E-06,1.7044E-06,-2.3715E-06,3.1458E-05,-7.0409E-05
100197,G,3.5570E-04,-4.6242E-06,-2.2959E-07,1.3717E-06,3.2018E-06,-6.9499E-05
100198,G,2.8952E-04,2.2351E-06,1.6457E-06,-2.2366E-06,3.0406E-05,-7.0249E-05
100199,G,3.5392E-04,-4.6200E-06,-2.6436E-07,1.3528E-06,4.0009E-06,-6.9416E-05
100200,G,2.9119E-04,2.2291E-06,1.5897E-06,-2.1422E-06,2.9408E-05,-7.0103E-05
100201,G,3.5214E-04,-4.6163E-06,-2.9844E-07,1.3233E-06,4.7841E-06,-6.9341E-05
100202,G,2.9286E-04,2.2239E-06,1.5365E-06,-2.0364E-06,2.8463E-05,-6.9971E-05
100203,G,3.5036E-04,-4.6130E-06,-3.3193E-07,1.3019E-06,5.5534E-06,-6.9272E-05
100204,G,2.9454E-04,2.2192E-06,1.4856E-06,-1.9582E-06,2.7562E-05,-6.9850E-05
100205,G,2.9623E-04,2.2150E-06,1.4368E-06,-1.8759E-06,2.6700E-05,-6.9740E-05
100206,G,3.4859E-04,-4.6100E-06,-3.6482E-07,1.2750E-06,6.3108E-06,-6.9210E-05
100207,G,2.9792E-04,2.2112E-06,1.3899E-06,-1.8122E-06,2.5876E-05,-6.9641E-05
100208,G,3.4681E-04,-4.6075E-06,-3.9706E-07,1.2531E-06,7.0524E-06,-6.9156E-05
100209,G,3.4503E-04,-4.6052E-06,-4.2872E-07,1.2286E-06,7.7834E-06,-6.9107E-05
100210,G,2.9962E-04,2.2077E-06,1.3446E-06,-1.7487E-06,2.5083E-05,-6.9552E-05
100211,G,3.4326E-04,-4.6033E-06,-4.5982E-07,1.2073E-06,8.4995E-06,-6.9064E-05
100212,G,3.0132E-04,2.2046E-06,1.3008E-06,-1.6979E-06,2.4319E-05,-6.9470E-05
100213,G,3.4148E-04,-4.6017E-06,-4.9033E-07,1.1850E-06,9.2046E-06,-6.9026E-05
100214,G,3.0302E-04,2.2018E-06,1.2583E-06,-1.6490E-06,2.3581E-05,-6.9394E-05
100215,G,3.3971E-04,-4.6004E-06,-5.2033E-07,1.1654E-06,9.8972E-06,-6.8994E-05
100216,G,3.0474E-04,2.1994E-06,1.2170E-06,-1.6099E-06,2.2864E-05,-6.9326E-05
100217,G,3.3793E-04,-4.5994E-06,-5.4982E-07,1.1456E-06,1.0580E-05,-6.8968E-05
100218,G,3.0645E-04,2.1971E-06,1.1766E-06,-1.5729E-06,2.2166E-05,-6.9265E-05
100219,G,3.3616E-04,-4.5986E-06,-5.7883E-07,1.1284E-06,1.1252E-05,-6.8946E-05
100220,G,3.0817E-04,2.1950E-06,1.1371E-06,-1.5438E-06,2.1486E-05,-6.9210E-05
100221,G,3.3439E-04,-4.5980E-06,-6.0741E-07,1.1119E-06,1.1915E-05,-6.8930E-05
100222,G,3.1857E-04,-4.5992E-06,-8.5267E-07,1.0600E-06,1.7620E-05,-6.8980E-05
100223,G,3.0990E-04,2.1932E-06,1.0984E-06,-1.5174E-06,2.0819E-05,-6.9159E-05
100224,G,3.2558E-04,2.1843E-06,7.6455E-07,-1.4541E-06,1.5122E-05,-6.8915E-05
100225,G,3.3263E-04,-4.5977E-06,-6.3559E-07,1.0978E-06,1.2569E-05,-6.8917E-05
100226,G,3.2207E-04,-4.5982E-06,-7.9890E-07,1.0541E-06,1.6370E-05,-6.8939E-05
