,Point ID,,X,Y,Z
GRID,101415,,8.77783E-02,1.52037E-01,5.00978E-01
GRID,101416,,9.56150E-02,1.47234E-01,5.00978E-01
GRID,101417,,1.03190E-01,1.42028E-01,5.00978E-01
GRID,101418,,1.10481E-01,1.36433E-01,5.00978E-01
GRID,101419,,1.17470E-01,1.30464E-01,5.00978E-01
GRID,101420,,1.24137E-01,1.24137E-01,5.00978E-01
GRID,101421,,1.30464E-01,1.17470E-01,5.00978E-01
GRID,101422,,1.36433E-01,1.10481E-01,5.00978E-01
GRID,101423,,1.42028E-01,1.03190E-01,5.00978E-01
GRID,101424,,1.47234E-01,9.56150E-02,5.00978E-01
GRID,101425,,1.52037E-01,8.77784E-02,5.00978E-01
GRID,101426,,1.56422E-01,7.97011E-02,5.00978E-01
GRID,101427,,1.60379E-01,7.14054E-02,5.00978E-01
GRID,101428,,1.63896E-01,6.29139E-02,5.00978E-01
GRID,101429,,1.66964E-01,5.42500E-02,5.00978E-01
GRID,101430,,1.69575E-01,4.54375E-02,5.00978E-01
GRID,101431,,1.71720E-01,3.65003E-02,5.00978E-01
GRID,101432,,1.73395E-01,2.74631E-02,5.00978E-01
GRID,101433,,1.74595E-01,1.83507E-02,5.00978E-01
GRID,101434,,1.75316E-01,9.18790E-03,5.00978E-01
GRID,101435,,1.75557E-01,7.6738-9,5.00978E-01
GRID,101436,,1.75316E-01,-9.18700E-03,5.00978E-01
GRID,101437,,1.74595E-01,-1.83500E-02,5.00978E-01
GRID,101438,,1.73395E-01,-2.74630E-02,5.00978E-01
GRID,101439,,1.71720E-01,-3.65000E-02,5.00978E-01
GRID,101440,,1.69575E-01,-4.54370E-02,5.00978E-01
GRID,101441,,1.66964E-01,-5.42500E-02,5.00978E-01
GRID,101442,,1.63896E-01,-6.29130E-02,5.00978E-01
GRID,101443,,1.60379E-01,-7.14050E-02,5.00978E-01
GRID,101444,,1.56422E-01,-7.97010E-02,5.00978E-01
GRID,101445,,1.52037E-01,-8.77780E-02,5.00978E-01
GRID,101446,,1.47234E-01,-9.56150E-02,5.00978E-01
GRID,101447,,1.42028E-01,-1.03190E-01,5.00978E-01
GRID,101448,,1.36433E-01,-1.10481E-01,5.00978E-01
GRID,101449,,1.30464E-01,-1.17470E-01,5.00978E-01
GRID,101450,,1.24137E-01,-1.24137E-01,5.00978E-01
GRID,101451,,1.17470E-01,-1.30464E-01,5.00978E-01
GRID,101452,,1.10481E-01,-1.36433E-01,5.00978E-01
GRID,101453,,1.03190E-01,-1.42028E-01,5.00978E-01
GRID,101454,,9.56150E-02,-1.47234E-01,5.00978E-01
GRID,101455,,8.77784E-02,-1.52037E-01,5.00978E-01
GRID,101456,,7.97011E-02,-1.56422E-01,5.00978E-01
GRID,101457,,7.14054E-02,-1.60379E-01,5.00978E-01
GRID,101458,,6.29139E-02,-1.63896E-01,5.00978E-01
GRID,101459,,5.42500E-02,-1.66964E-01,5.00978E-01
GRID,101460,,4.54375E-02,-1.69575E-01,5.00978E-01
GRID,101461,,3.65003E-02,-1.71720E-01,5.00978E-01
GRID,101462,,2.74631E-02,-1.73395E-01,5.00978E-01
GRID,101463,,1.83507E-02,-1.74595E-01,5.00978E-01
GRID,101464,,9.18790E-03,-1.75316E-01,5.00978E-01
GRID,101465,,7.6738-9,-1.75557E-01,5.00978E-01
GRID,101466,,-9.18700E-03,-1.75316E-01,5.00978E-01
GRID,101467,,-1.83500E-02,-1.74595E-01,5.00978E-01
GRID,101468,,-2.74630E-02,-1.73395E-01,5.00978E-01
GRID,101469,,-2.74630E-02,1.73395E-01,5.00978E-01
GRID,101470,,1.83507E-02,1.74595E-01,5.00978E-01
GRID,101471,,-1.83500E-02,1.74595E-01,5.00978E-01
GRID,101472,,9.18790E-03,1.75316E-01,5.00978E-01
GRID,101473,,-9.18700E-03,1.75316E-01,5.00978E-01
GRID,101474,,-1.66740E+01,1.75557E-01,5.00978E-01
GRID,101475,,-3.65000E-02,-1.71720E-01,5.00978E-01
GRID,101476,,-4.64250E-02,-2.18415E-01,4.97202E-01
GRID,101477,,-5.54000E-02,-2.60639E-01,4.93002E-01
GRID,101478,,-6.35150E-02,-2.98818E-01,4.88560E-01
GRID,101479,,-7.08520E-02,-3.33335E-01,4.84014E-01
GRID,101480,,-7.74850E-02,-3.64541E-01,4.79468E-01
GRID,101481,,-8.34820E-02,-3.92754E-01,4.75000E-01
GRID,101482,,-8.89040E-02,-4.18262E-01,4.70667E-01
GRID,101483,,-9.38060E-02,-4.41326E-01,4.66507E-01
GRID,101484,,-9.82390E-02,-4.62182E-01,4.62546E-01
GRID,101485,,-1.02249E-01,-4.81042E-01,4.58802E-01
GRID,101486,,-1.05874E-01,-4.98099E-01,4.55281E-01
GRID,101487,,-1.09153E-01,-5.13526E-01,4.51986E-01
GRID,101488,,-1.10482E-01,-5.19776E-01,4.51986E-01
GRID,101489,,-1.11810E-01,-5.26025E-01,4.51986E-01
GRID,101490,,-1.13138E-01,-5.32274E-01,4.51986E-01
GRID,101491,,-1.14467E-01,-5.38524E-01,4.51986E-01
GRID,101492,,-1.15795E-01,-5.44773E-01,4.51986E-01
GRID,101493,,-1.17123E-01,-5.51022E-01,4.51986E-01
GRID,101494,,-1.18094E-01,-5.55587E-01,4.51986E-01
GRID,101495,,-1.19780E-01,-5.63521E-01,4.51986E-01
GRID,101496,,-1.21108E-01,-5.69770E-01,4.51986E-01
GRID,101497,,-3.65000E-02,1.71720E-01,5.00978E-01
GRID,101498,,-4.64250E-02,2.18415E-01,4.97202E-01
GRID,101499,,-5.54000E-02,2.60639E-01,4.93002E-01
GRID,101500,,-6.35150E-02,2.98818E-01,4.88560E-01
GRID,101501,,-7.08520E-02,3.33335E-01,4.84014E-01
GRID,101502,,-7.74850E-02,3.64541E-01,4.79468E-01
GRID,101503,,-8.34820E-02,3.92754E-01,4.75000E-01
GRID,101504,,-8.89040E-02,4.18262E-01,4.70667E-01
GRID,101505,,-9.38060E-02,4.41326E-01,4.66507E-01
GRID,101506,,-9.82390E-02,4.62182E-01,4.62546E-01
GRID,101507,,-1.02249E-01,4.81042E-01,4.58802E-01
GRID,101508,,-1.05874E-01,4.98099E-01,4.55281E-01
GRID,101509,,-1.09153E-01,5.13526E-01,4.51986E-01
GRID,101510,,-1.10482E-01,5.19776E-01,4.51986E-01
GRID,101511,,-1.11810E-01,5.26025E-01,4.51986E-01
GRID,101512,,-1.13138E-01,5.32274E-01,4.51986E-01
GRID,101513,,-1.14467E-01,5.38524E-01,4.51986E-01
GRID,101514,,-1.15795E-01,5.44773E-01,4.51986E-01
GRID,101515,,-1.17123E-01,5.51022E-01,4.51986E-01
GRID,101516,,-1.18094E-01,5.55587E-01,4.51986E-01
GRID,101517,,-1.19780E-01,5.63521E-01,4.51986E-01
GRID,101518,,-1.21108E-01,5.69770E-01,4.51986E-01
GRID,101519,,1.28338E-02,1.22106E-01,5.04097E-01
GRID,101520,,1.92067E-02,1.21267E-01,5.04097E-01
GRID,101521,,2.55270E-02,1.20095E-01,5.04097E-01
GRID,101522,,3.17773E-02,1.18595E-01,5.04097E-01
GRID,101523,,3.79405E-02,1.16769E-01,5.04097E-01
GRID,101524,,4.39997E-02,1.14623E-01,5.04097E-01
GRID,101525,,4.99383E-02,1.12163E-01,5.04097E-01
GRID,101526,,5.57401E-02,1.09396E-01,5.04097E-01
GRID,101527,,6.13890E-02,1.06329E-01,5.04097E-01
GRID,101528,,6.68697E-02,1.02970E-01,5.04097E-01
GRID,101529,,7.21672E-02,9.93295E-02,5.04097E-01
GRID,101530,,7.72668E-02,9.54165E-02,5.04097E-01
GRID,101531,,8.21546E-02,9.12419E-02,5.04097E-01
GRID,101532,,8.68172E-02,8.68172E-02,5.04097E-01
GRID,101533,,9.12419E-02,8.21546E-02,5.04097E-01
GRID,101534,,9.54165E-02,7.72668E-02,5.04097E-01
GRID,101535,,9.93295E-02,7.21672E-02,5.04097E-01
GRID,101536,,1.02970E-01,6.68697E-02,5.04097E-01
GRID,101537,,1.06329E-01,6.13890E-02,5.04097E-01
GRID,101538,,1.09396E-01,5.57401E-02,5.04097E-01
GRID,101539,,1.12163E-01,4.99383E-02,5.04097E-01
GRID,101540,,1.14623E-01,4.39997E-02,5.04097E-01
GRID,101541,,1.16769E-01,3.79405E-02,5.04097E-01
GRID,101542,,1.18595E-01,3.17773E-02,5.04097E-01
GRID,101543,,1.20095E-01,2.55270E-02,5.04097E-01
GRID,101544,,1.21267E-01,1.92067E-02,5.04097E-01
GRID,101545,,1.22106E-01,1.28338E-02,5.04097E-01
GRID,101546,,1.22610E-01,6.42570E-03,5.04097E-01
GRID,101547,,1.22778E-01,5.3668-9,5.04097E-01
GRID,101548,,1.22610E-01,-6.42500E-03,5.04097E-01
GRID,101549,,1.22106E-01,-1.28330E-02,5.04097E-01
GRID,101550,,1.21267E-01,-1.92060E-02,5.04097E-01
GRID,101551,,1.20095E-01,-2.55270E-02,5.04097E-01
GRID,101552,,1.18595E-01,-3.17770E-02,5.04097E-01
GRID,101553,,1.16769E-01,-3.79400E-02,5.04097E-01
GRID,101554,,1.14623E-01,-4.39990E-02,5.04097E-01
GRID,101555,,1.12163E-01,-4.99380E-02,5.04097E-01
GRID,101556,,1.09396E-01,-5.57400E-02,5.04097E-01
GRID,101557,,1.06329E-01,-6.13890E-02,5.04097E-01
GRID,101558,,1.02970E-01,-6.68690E-02,5.04097E-01
GRID,101559,,9.93295E-02,-7.21670E-02,5.04097E-01
GRID,101560,,9.54165E-02,-7.72660E-02,5.04097E-01
GRID,101561,,9.12419E-02,-8.21540E-02,5.04097E-01
GRID,101562,,8.68172E-02,-8.68170E-02,5.04097E-01
GRID,101563,,8.21546E-02,-9.12410E-02,5.04097E-01
GRID,101564,,7.72668E-02,-9.54160E-02,5.04097E-01
GRID,101565,,7.21672E-02,-9.93290E-02,5.04097E-01
GRID,101566,,6.68697E-02,-1.02970E-01,5.04097E-01
GRID,101567,,6.13890E-02,-1.06329E-01,5.04097E-01
GRID,101568,,5.57401E-02,-1.09396E-01,5.04097E-01
GRID,101569,,4.99383E-02,-1.12163E-01,5.04097E-01
GRID,101570,,4.39997E-02,-1.14623E-01,5.04097E-01
GRID,101571,,3.79405E-02,-1.16769E-01,5.04097E-01
GRID,101572,,3.17773E-02,-1.18595E-01,5.04097E-01
GRID,101573,,2.55270E-02,-1.20095E-01,5.04097E-01
GRID,101574,,1.92067E-02,-1.21267E-01,5.04097E-01
GRID,101575,,1.28338E-02,-1.22106E-01,5.04097E-01
GRID,101576,,6.42570E-03,-1.22610E-01,5.04097E-01
GRID,101577,,5.3668-9,-1.22778E-01,5.04097E-01
GRID,101578,,-6.42500E-03,-1.22610E-01,5.04097E-01
GRID,101579,,-1.28330E-02,-1.22106E-01,5.04097E-01
GRID,101580,,-1.92060E-02,-1.21267E-01,5.04097E-01
GRID,101581,,-2.55270E-02,-1.20095E-01,5.04097E-01
GRID,101582,,-2.55270E-02,1.20095E-01,5.04097E-01
GRID,101583,,-1.92060E-02,1.21267E-01,5.04097E-01
GRID,101584,,-1.28330E-02,1.22106E-01,5.04097E-01
GRID,101585,,6.42570E-03,1.22610E-01,5.04097E-01
GRID,101586,,-6.42500E-03,1.22610E-01,5.04097E-01
GRID,101587,,-1.43670E+01,1.22778E-01,5.04097E-01
GRID,101588,,-3.17770E-02,-1.18595E-01,5.04097E-01
GRID,101589,,-4.54370E-02,-1.69575E-01,5.00978E-01
GRID,101590,,-5.77920E-02,-2.15685E-01,4.97202E-01
GRID,101591,,-6.89650E-02,-2.57383E-01,4.93002E-01
GRID,101592,,-7.90670E-02,-2.95084E-01,4.88560E-01
GRID,101593,,-8.82000E-02,-3.29170E-01,4.84014E-01
GRID,101594,,-9.64570E-02,-3.59986E-01,4.79468E-01
GRID,101595,,-1.03923E-01,-3.87846E-01,4.75000E-01
GRID,101596,,-1.10673E-01,-4.13036E-01,4.70667E-01
GRID,101597,,-1.16775E-01,-4.35812E-01,4.66507E-01
GRID,101598,,-1.22294E-01,-4.56407E-01,4.62546E-01
GRID,101599,,-1.27284E-01,-4.75031E-01,4.58802E-01
GRID,101600,,-1.31798E-01,-4.91875E-01,4.55281E-01
GRID,101601,,-1.35880E-01,-5.07110E-01,4.51986E-01
GRID,101602,,-1.37533E-01,-5.13281E-01,4.51986E-01
GRID,101603,,-1.39187E-01,-5.19452E-01,4.51986E-01
GRID,101604,,-1.40840E-01,-5.25624E-01,4.51986E-01
GRID,101605,,-1.42494E-01,-5.31795E-01,4.51986E-01
GRID,101606,,-1.44148E-01,-5.37966E-01,4.51986E-01
GRID,101607,,-1.45801E-01,-5.44137E-01,4.51986E-01
GRID,101608,,-1.47009E-01,-5.48645E-01,4.51986E-01
GRID,101609,,-1.49108E-01,-5.56480E-01,4.51986E-01
GRID,101610,,-1.50762E-01,-5.62651E-01,4.51986E-01
GRID,101611,,-3.17770E-02,1.18595E-01,5.04097E-01
GRID,101612,,-4.54370E-02,1.69575E-01,5.00978E-01
GRID,101613,,-5.77920E-02,2.15685E-01,4.97202E-01
GRID,101614,,-6.89650E-02,2.57383E-01,4.93002E-01
GRID,101615,,-7.90670E-02,2.95084E-01,4.88560E-01
GRID,101616,,-8.82000E-02,3.29170E-01,4.84014E-01
GRID,101617,,-9.64570E-02,3.59986E-01,4.79468E-01
GRID,101618,,-1.03923E-01,3.87846E-01,4.75000E-01
GRID,101619,,-1.10673E-01,4.13036E-01,4.70667E-01
GRID,101620,,-1.16775E-01,4.35812E-01,4.66507E-01
GRID,101621,,-1.22294E-01,4.56407E-01,4.62546E-01
GRID,101622,,-1.27284E-01,4.75031E-01,4.58802E-01
GRID,101623,,-1.31798E-01,4.91875E-01,4.55281E-01
GRID,101624,,-1.35880E-01,5.07110E-01,4.51986E-01
GRID,101625,,-1.37533E-01,5.13281E-01,4.51986E-01
GRID,101626,,-1.39187E-01,5.19452E-01,4.51986E-01
GRID,101627,,-1.40840E-01,5.25624E-01,4.51986E-01
GRID,101628,,-1.42494E-01,5.31795E-01,4.51986E-01
GRID,101629,,-1.44148E-01,5.37966E-01,4.51986E-01
GRID,101630,,-1.45801E-01,5.44137E-01,4.51986E-01
GRID,101631,,-1.47009E-01,5.48645E-01,4.51986E-01
GRID,101632,,-1.49108E-01,5.56480E-01,4.51986E-01
GRID,101633,,-1.50762E-01,5.62651E-01,4.51986E-01
GRID,101634,,3.37270E-03,6.43560E-02,5.06258E-01
GRID,101635,,6.73630E-03,6.40912E-02,5.06258E-01
GRID,101636,,1.00813E-02,6.36509E-02,5.06258E-01
GRID,101637,,1.33987E-02,6.30360E-02,5.06258E-01
GRID,101638,,1.66794E-02,6.22484E-02,5.06258E-01
GRID,101639,,1.99144E-02,6.12902E-02,5.06258E-01
GRID,101640,,2.30948E-02,6.01639E-02,5.06258E-01
GRID,101641,,2.62118E-02,5.88728E-02,5.06258E-01
GRID,101642,,2.92571E-02,5.74203E-02,5.06258E-01
GRID,101643,,3.22221E-02,5.58104E-02,5.06258E-01
GRID,101644,,3.50989E-02,5.40475E-02,5.06258E-01
GRID,101645,,3.78794E-02,5.21365E-02,5.06258E-01
GRID,101646,,4.05561E-02,5.00826E-02,5.06258E-01
GRID,101647,,4.31216E-02,4.78914E-02,5.06258E-01
GRID,101648,,4.55690E-02,4.55690E-02,5.06258E-01
GRID,101649,,4.78914E-02,4.31216E-02,5.06258E-01
GRID,101650,,5.00826E-02,4.05561E-02,5.06258E-01
GRID,101651,,5.21365E-02,3.78794E-02,5.06258E-01
GRID,101652,,5.40475E-02,3.50989E-02,5.06258E-01
GRID,101653,,5.58104E-02,3.22221E-02,5.06258E-01
GRID,101654,,5.74203E-02,2.92571E-02,5.06258E-01
GRID,101655,,5.88728E-02,2.62119E-02,5.06258E-01
GRID,101656,,6.01639E-02,2.30948E-02,5.06258E-01
GRID,101657,,6.12901E-02,1.99144E-02,5.06258E-01
GRID,101658,,6.22484E-02,1.66794E-02,5.06258E-01
GRID,101659,,6.30360E-02,1.33987E-02,5.06258E-01
GRID,101660,,6.36509E-02,1.00813E-02,5.06258E-01
GRID,101661,,6.40912E-02,6.73630E-03,5.06258E-01
GRID,101662,,6.43560E-02,3.37280E-03,5.06258E-01
GRID,101663,,6.44443E-02,2.8169-9,5.06258E-01
GRID,101664,,6.43560E-02,-3.37200E-03,5.06258E-01
GRID,101665,,6.40912E-02,-6.73600E-03,5.06258E-01
GRID,101666,,6.36509E-02,-1.00810E-02,5.06258E-01
GRID,101667,,6.30360E-02,-1.33980E-02,5.06258E-01
GRID,101668,,6.22484E-02,-1.66790E-02,5.06258E-01
GRID,101669,,6.12902E-02,-1.99140E-02,5.06258E-01
GRID,101670,,6.01639E-02,-2.30940E-02,5.06258E-01
GRID,101671,,5.88728E-02,-2.62110E-02,5.06258E-01
GRID,101672,,5.74203E-02,-2.92570E-02,5.06258E-01
GRID,101673,,5.58104E-02,-3.22220E-02,5.06258E-01
GRID,101674,,5.40475E-02,-3.50980E-02,5.06258E-01
GRID,101675,,5.21365E-02,-3.78790E-02,5.06258E-01
GRID,101676,,5.00826E-02,-4.05560E-02,5.06258E-01
GRID,101677,,4.78914E-02,-4.31210E-02,5.06258E-01
GRID,101678,,4.55690E-02,-4.55690E-02,5.06258E-01
GRID,101679,,4.31216E-02,-4.78910E-02,5.06258E-01
GRID,101680,,4.05561E-02,-5.00820E-02,5.06258E-01
GRID,101681,,3.78794E-02,-5.21360E-02,5.06258E-01
GRID,101682,,3.50989E-02,-5.40470E-02,5.06258E-01
GRID,101683,,3.22221E-02,-5.58100E-02,5.06258E-01
GRID,101684,,2.92571E-02,-5.74200E-02,5.06258E-01
GRID,101685,,2.62119E-02,-5.88720E-02,5.06258E-01
GRID,101686,,2.30948E-02,-6.01630E-02,5.06258E-01
GRID,101687,,1.99144E-02,-6.12900E-02,5.06258E-01
GRID,101688,,1.66794E-02,-6.22480E-02,5.06258E-01
GRID,101689,,1.33987E-02,-6.30360E-02,5.06258E-01
GRID,101690,,1.00813E-02,-6.36500E-02,5.06258E-01
GRID,101691,,6.73630E-03,-6.40910E-02,5.06258E-01
GRID,101692,,3.37280E-03,-6.43560E-02,5.06258E-01
GRID,101693,,2.8169-9,-6.44440E-02,5.06258E-01
GRID,101694,,-3.37200E-03,-6.43560E-02,5.06258E-01
GRID,101695,,-6.73600E-03,-6.40910E-02,5.06258E-01
GRID,101696,,-1.00810E-02,-6.36500E-02,5.06258E-01
GRID,101697,,-1.33980E-02,-6.30360E-02,5.06258E-01
GRID,101698,,-1.66790E-02,-6.22480E-02,5.06258E-01
GRID,101699,,-1.66790E-02,6.22484E-02,5.06258E-01
GRID,101700,,-1.33980E-02,6.30360E-02,5.06258E-01
GRID,101701,,-1.00810E-02,6.36509E-02,5.06258E-01
GRID,101702,,-6.73600E-03,6.40912E-02,5.06258E-01
GRID,101703,,-3.37200E-03,6.43560E-02,5.06258E-01
GRID,101704,,-1.18170E+01,6.44443E-02,5.06258E-01
GRID,101705,,-1.99140E-02,-6.12900E-02,5.06258E-01
GRID,101706,,-3.79400E-02,-1.16769E-01,5.04097E-01
GRID,101707,,-5.42500E-02,-1.66964E-01,5.00978E-01
GRID,101708,,-6.90010E-02,-2.12365E-01,4.97202E-01
GRID,101709,,-8.23410E-02,-2.53421E-01,4.93002E-01
GRID,101710,,-9.44020E-02,-2.90541E-01,4.88560E-01
GRID,101711,,-1.05307E-01,-3.24102E-01,4.84014E-01
GRID,101712,,-1.15166E-01,-3.54444E-01,4.79468E-01
GRID,101713,,-1.24079E-01,-3.81876E-01,4.75000E-01
GRID,101714,,-1.32138E-01,-4.06678E-01,4.70667E-01
GRID,101715,,-1.39424E-01,-4.29103E-01,4.66507E-01
GRID,101716,,-1.46013E-01,-4.49381E-01,4.62546E-01
GRID,101717,,-1.51971E-01,-4.67719E-01,4.58802E-01
GRID,101718,,-1.57360E-01,-4.84303E-01,4.55281E-01
GRID,101719,,-1.62234E-01,-4.99304E-01,4.51986E-01
GRID,101720,,-1.64208E-01,-5.05380E-01,4.51986E-01
GRID,101721,,-1.66182E-01,-5.11456E-01,4.51986E-01
GRID,101722,,-1.68156E-01,-5.17532E-01,4.51986E-01
GRID,101723,,-1.70131E-01,-5.23608E-01,4.51986E-01
GRID,101724,,-1.72105E-01,-5.29685E-01,4.51986E-01
GRID,101725,,-1.74079E-01,-5.35761E-01,4.51986E-01
GRID,101726,,-1.75521E-01,-5.40199E-01,4.51986E-01
GRID,101727,,-1.78028E-01,-5.47913E-01,4.51986E-01
GRID,101728,,-1.80002E-01,-5.53989E-01,4.51986E-01
GRID,101729,,-1.99140E-02,6.12902E-02,5.06258E-01
GRID,101730,,-3.79400E-02,1.16769E-01,5.04097E-01
GRID,101731,,-5.42500E-02,1.66964E-01,5.00978E-01
GRID,101732,,-6.90010E-02,2.12365E-01,4.97202E-01
GRID,101733,,-8.23410E-02,2.53421E-01,4.93002E-01
GRID,101734,,-9.44020E-02,2.90541E-01,4.88560E-01
GRID,101735,,-1.05307E-01,3.24102E-01,4.84014E-01
GRID,101736,,-1.15166E-01,3.54444E-01,4.79468E-01
GRID,101737,,-1.24079E-01,3.81876E-01,4.75000E-01
GRID,101738,,-1.32138E-01,4.06678E-01,4.70667E-01
GRID,101739,,-1.39424E-01,4.29103E-01,4.66507E-01
GRID,101740,,-1.46013E-01,4.49381E-01,4.62546E-01
GRID,101741,,-1.51971E-01,4.67719E-01,4.58802E-01
GRID,101742,,-1.57360E-01,4.84303E-01,4.55281E-01
GRID,101743,,-1.62234E-01,4.99304E-01,4.51986E-01
GRID,101744,,-1.64208E-01,5.05380E-01,4.51986E-01
GRID,101745,,-1.66182E-01,5.11456E-01,4.51986E-01
GRID,101746,,-1.68156E-01,5.17532E-01,4.51986E-01
GRID,101747,,-1.70131E-01,5.23608E-01,4.51986E-01
GRID,101748,,-1.72105E-01,5.29685E-01,4.51986E-01
GRID,101749,,-1.74079E-01,5.35761E-01,4.51986E-01
GRID,101750,,-1.75521E-01,5.40199E-01,4.51986E-01
GRID,101751,,-1.78028E-01,5.47913E-01,4.51986E-01
GRID,101752,,-1.80002E-01,5.53989E-01,4.51986E-01
GRID,101753,,-2.30940E-02,-6.01630E-02,5.06258E-01
GRID,101754,,-2.30940E-02,6.01639E-02,5.06258E-01
GRID,101755,,-4.39990E-02,-1.14623E-01,5.04097E-01
GRID,101756,,-6.29130E-02,-1.63896E-01,5.00978E-01
GRID,101757,,-8.00210E-02,-2.08463E-01,4.97202E-01
GRID,101758,,-9.54910E-02,-2.48764E-01,4.93002E-01
GRID,101759,,-1.09479E-01,-2.85203E-01,4.88560E-01
GRID,101760,,-1.22125E-01,-3.18147E-01,4.84014E-01
GRID,101761,,-1.33558E-01,-3.47931E-01,4.79468E-01
GRID,101762,,-1.43895E-01,-3.74859E-01,4.75000E-01
GRID,101763,,-1.53240E-01,-3.99205E-01,4.70667E-01
GRID,101764,,-1.61690E-01,-4.21218E-01,4.66507E-01
GRID,101765,,-1.69331E-01,-4.41123E-01,4.62546E-01
GRID,101766,,-1.76241E-01,-4.59124E-01,4.58802E-01
GRID,101767,,-1.82491E-01,-4.75404E-01,4.55281E-01
GRID,101768,,-1.88143E-01,-4.90129E-01,4.51986E-01
GRID,101769,,-1.90432E-01,-4.96093E-01,4.51986E-01
GRID,101770,,-1.92722E-01,-5.02058E-01,4.51986E-01
GRID,101771,,-1.95012E-01,-5.08022E-01,4.51986E-01
GRID,101772,,-1.97301E-01,-5.13987E-01,4.51986E-01
GRID,101773,,-1.99591E-01,-5.19951E-01,4.51986E-01
GRID,101774,,-2.01880E-01,-5.25916E-01,4.51986E-01
GRID,101775,,-2.03553E-01,-5.30272E-01,4.51986E-01
GRID,101776,,-2.06459E-01,-5.37845E-01,4.51986E-01
GRID,101777,,-2.08749E-01,-5.43810E-01,4.51986E-01
GRID,101778,,-4.39990E-02,1.14623E-01,5.04097E-01
GRID,101779,,-6.29130E-02,1.63896E-01,5.00978E-01
GRID,101780,,-8.00210E-02,2.08463E-01,4.97202E-01
GRID,101781,,-9.54910E-02,2.48764E-01,4.93002E-01
GRID,101782,,-1.09479E-01,2.85203E-01,4.88560E-01
GRID,101783,,-1.22125E-01,3.18147E-01,4.84014E-01
GRID,101784,,-1.33558E-01,3.47931E-01,4.79468E-01
GRID,101785,,-1.43895E-01,3.74859E-01,4.75000E-01
GRID,101786,,-1.53240E-01,3.99205E-01,4.70667E-01
GRID,101787,,-1.61690E-01,4.21218E-01,4.66507E-01
GRID,101788,,-1.69331E-01,4.41123E-01,4.62546E-01
GRID,101789,,-1.76241E-01,4.59124E-01,4.58802E-01
GRID,101790,,-1.82491E-01,4.75404E-01,4.55281E-01
GRID,101791,,-1.88143E-01,4.90129E-01,4.51986E-01
GRID,101792,,-1.90432E-01,4.96093E-01,4.51986E-01
GRID,101793,,-1.92722E-01,5.02058E-01,4.51986E-01
GRID,101794,,-1.95012E-01,5.08022E-01,4.51986E-01
GRID,101795,,-1.97301E-01,5.13987E-01,4.51986E-01
GRID,101796,,-1.99590E-01,5.19951E-01,4.51986E-01
GRID,101797,,-2.01880E-01,5.25916E-01,4.51986E-01
GRID,101798,,-2.03553E-01,5.30273E-01,4.51986E-01
GRID,101799,,-2.06459E-01,5.37845E-01,4.51986E-01
GRID,101800,,-2.08749E-01,5.43809E-01,4.51986E-01
GRID,101801,,-2.62110E-02,-5.88720E-02,5.06258E-01
GRID,101802,,-4.99380E-02,-1.12163E-01,5.04097E-01
GRID,101803,,-2.92570E-02,-5.74200E-02,5.06258E-01
GRID,101804,,-2.62110E-02,5.88728E-02,5.06258E-01
GRID,101805,,-3.22220E-02,-5.58100E-02,5.06258E-01
GRID,101806,,-2.92570E-02,5.74203E-02,5.06258E-01
GRID,101807,,-3.50980E-02,-5.40470E-02,5.06258E-01
GRID,101808,,-3.50980E-02,5.40475E-02,5.06258E-01
GRID,101809,,-3.22220E-02,5.58104E-02,5.06258E-01
GRID,101810,,-3.78790E-02,-5.21360E-02,5.06258E-01
GRID,101811,,-4.05560E-02,-5.00820E-02,5.06258E-01
GRID,101812,,-4.31210E-02,-4.78910E-02,5.06258E-01
GRID,101813,,-4.55690E-02,-4.55690E-02,5.06258E-01
GRID,101814,,-4.78910E-02,-4.31210E-02,5.06258E-01
GRID,101815,,-5.00820E-02,-4.05560E-02,5.06258E-01
GRID,101816,,-5.21360E-02,-3.78790E-02,5.06258E-01
GRID,101817,,-5.40470E-02,-3.50980E-02,5.06258E-01
GRID,101818,,-5.58100E-02,-3.22220E-02,5.06258E-01
GRID,101819,,-5.74200E-02,-2.92570E-02,5.06258E-01
GRID,101820,,-5.88720E-02,-2.62110E-02,5.06258E-01
GRID,101821,,-6.01630E-02,-2.30940E-02,5.06258E-01
GRID,101822,,-6.12900E-02,-1.99140E-02,5.06258E-01
GRID,101823,,-6.22480E-02,-1.66790E-02,5.06258E-01
GRID,101824,,-6.30360E-02,-1.33980E-02,5.06258E-01
GRID,101825,,-6.36500E-02,-1.00810E-02,5.06258E-01
GRID,101826,,-6.40910E-02,-6.73600E-03,5.06258E-01
GRID,101827,,-6.43560E-02,-3.37200E-03,5.06258E-01
GRID,101828,,-6.44440E-02,-1.18170E+01,5.06258E-01
GRID,101829,,-6.43560E-02,3.37280E-03,5.06258E-01
GRID,101830,,-6.40910E-02,6.73630E-03,5.06258E-01
GRID,101831,,-6.36500E-02,1.00813E-02,5.06258E-01
GRID,101832,,-6.30360E-02,1.33987E-02,5.06258E-01
GRID,101833,,-6.22480E-02,1.66794E-02,5.06258E-01
GRID,101834,,-6.12900E-02,1.99144E-02,5.06258E-01
GRID,101835,,-6.01630E-02,2.30948E-02,5.06258E-01
GRID,101836,,-5.88720E-02,2.62118E-02,5.06258E-01
